Hawking primary spectra for each particle types.
energy/particle         photon         gluons          higgs            W+-             Z0      neutrinos       electron           muon            tau             up           down          charm        strange            top         bottom       graviton
    1.75195e-05    1.90740e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.03815e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.65625e-04
    1.78579e-05    2.01721e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07724e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.06325e-03
    1.82029e-05    2.13335e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.11779e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.17075e-03
    1.85545e-05    2.25617e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.15987e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28912e-03
    1.89129e-05    2.38607e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20353e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.41945e-03
    1.92783e-05    2.52344e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.24884e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.56296e-03
    1.96507e-05    2.66873e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.29585e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72099e-03
    2.00303e-05    2.82237e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.34463e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.89498e-03
    2.04172e-05    2.98486e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.39525e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.08657e-03
    2.08116e-05    3.15671e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44777e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.29753e-03
    2.12136e-05    3.33845e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.50227e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.52982e-03
    2.16234e-05    3.53066e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.55882e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.78559e-03
    2.20411e-05    3.73393e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.61751e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.06723e-03
    2.24669e-05    3.94890e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.67840e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.37733e-03
    2.29009e-05    4.17625e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.74158e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.71879e-03
    2.33433e-05    4.41669e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.80714e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.09478e-03
    2.37942e-05    4.67098e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.87517e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.50877e-03
    2.42538e-05    4.93990e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94576e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.96463e-03
    2.47223e-05    5.22431e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.01901e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.46657e-03
    2.51999e-05    5.52508e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.09501e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.01926e-03
    2.56867e-05    5.84318e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.17388e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.62782e-03
    2.61829e-05    6.17959e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.25571e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.29792e-03
    2.66887e-05    6.53537e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.34063e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.03577e-03
    2.72042e-05    6.91163e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.42874e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.84821e-03
    2.77297e-05    7.30955e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.52017e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.74279e-03
    2.82654e-05    7.73039e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.61504e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.07278e-02
    2.88114e-05    8.17545e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.71348e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.18124e-02
    2.93680e-05    8.64613e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.81563e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.30067e-02
    2.99353e-05    9.14392e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.92162e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43217e-02
    3.05135e-05    9.67036e+08    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.03161e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.57697e-02
    3.11030e-05    1.02271e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.14573e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.73641e-02
    3.17038e-05    1.08159e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.26415e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.91197e-02
    3.23162e-05    1.14386e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.38703e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.10527e-02
    3.29405e-05    1.20972e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.51453e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.31812e-02
    3.35768e-05    1.27937e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.64684e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.55249e-02
    3.42254e-05    1.35302e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.78412e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.81056e-02
    3.48865e-05    1.43092e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.92657e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.09472e-02
    3.55604e-05    1.51330e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.07439e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.40761e-02
    3.62474e-05    1.60043e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.22777e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.75213e-02
    3.69476e-05    1.69257e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.38692e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.13148e-02
    3.76613e-05    1.79002e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.55206e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.54919e-02
    3.83888e-05    1.89307e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.72342e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.00912e-02
    3.91304e-05    2.00206e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.90124e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.51556e-02
    3.98863e-05    2.11733e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.08574e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.07321e-02
    4.06567e-05    2.23923e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.27719e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.68723e-02
    4.14421e-05    2.36815e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.47585e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.36333e-02
    4.22427e-05    2.50449e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.68199e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.10779e-02
    4.30587e-05    2.64868e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.89588e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.92752e-02
    4.38904e-05    2.80117e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.11783e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.83012e-02
    4.47383e-05    2.96245e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.34814e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.08240e-01
    4.56025e-05    3.13300e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.58711e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.19183e-01
    4.64834e-05    3.31338e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.83508e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.31233e-01
    4.73813e-05    3.50414e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.09238e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.44501e-01
    4.82966e-05    3.70589e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.35937e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59111e-01
    4.92296e-05    3.91924e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.63641e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.75197e-01
    5.01805e-05    4.14489e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.92389e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.92910e-01
    5.11499e-05    4.38352e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.22218e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.12414e-01
    5.21380e-05    4.63589e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.53170e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.33890e-01
    5.31451e-05    4.90280e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.85287e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.57537e-01
    5.41717e-05    5.18507e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.18613e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.83575e-01
    5.52182e-05    5.48359e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.53194e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.12246e-01
    5.62848e-05    5.79929e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.89077e+14    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.43815e-01
    5.73721e-05    6.13318e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.02631e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.78576e-01
    5.84804e-05    6.48628e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.06495e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.16851e-01
    5.96100e-05    6.85972e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.10504e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.58996e-01
    6.07615e-05    7.25465e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.14663e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.05402e-01
    6.19353e-05    7.67233e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.18980e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.56500e-01
    6.31317e-05    8.11404e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.23459e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.12764e-01
    6.43512e-05    8.58119e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.28106e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.74717e-01
    6.55943e-05    9.07524e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32929e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.42933e-01
    6.68614e-05    9.59773e+09    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.37933e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.18046e-01
    6.81530e-05    1.01503e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.43125e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.00753e-01
    6.94695e-05    1.07347e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.48513e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.91823e-01
    7.08114e-05    1.13527e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.54104e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.09210e+00
    7.21793e-05    1.20063e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.59905e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.20251e+00
    7.35736e-05    1.26976e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.65925e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.32409e+00
    7.49948e-05    1.34286e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.72171e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.45796e+00
    7.64435e-05    1.42017e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.78652e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.60537e+00
    7.79202e-05    1.50194e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.85378e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.76768e+00
    7.94254e-05    1.58841e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.92356e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.94639e+00
    8.09597e-05    1.67986e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.99597e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14318e+00
    8.25236e-05    1.77657e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.07111e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.35987e+00
    8.41177e-05    1.87885e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.14908e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.59846e+00
    8.57426e-05    1.98703e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.22998e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.86117e+00
    8.73989e-05    2.10143e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.31392e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.15044e+00
    8.90872e-05    2.22241e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.40103e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.46896e+00
    9.08081e-05    2.35036e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.49142e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.81969e+00
    9.25623e-05    2.48568e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.58521e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.20587e+00
    9.43503e-05    2.62879e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.68253e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.63110e+00
    9.61729e-05    2.78013e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.78351e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.09932e+00
    9.80307e-05    2.94020e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.88829e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    5.61488e+00
    9.99244e-05    3.10947e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    2.99702e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.18256e+00
    1.01855e-04    3.28849e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.10984e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    6.80764e+00
    1.03822e-04    3.47782e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.22691e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    7.49592e+00
    1.05828e-04    3.67805e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.34839e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    8.25378e+00
    1.07872e-04    3.88981e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.47444e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    9.08827e+00
    1.09956e-04    4.11376e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.60523e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.00071e+01
    1.12080e-04    4.35060e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.74095e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.10189e+01
    1.14245e-04    4.60107e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    3.88178e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.21329e+01
    1.16452e-04    4.86597e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.02790e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.33596e+01
    1.18701e-04    5.14612e+10    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    4.17953e+15    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    0.00000e+00    1.47103e+01
